year,flat_type,resale_price
2016-09,4 ROOM,329500
2016-09,4 ROOM,333888
2016-09,4 ROOM,335000
2016-09,4 ROOM,338000
2016-09,4 ROOM,340000
2016-09,4 ROOM,345000
2016-09,4 ROOM,350000
2016-09,4 ROOM,353000
2016-09,4 ROOM,353000
2016-09,4 ROOM,355000
2016-09,4 ROOM,357000
2016-09,4 ROOM,360000
2016-09,4 ROOM,365000
2016-09,4 ROOM,369888
2016-09,4 ROOM,370000
2016-09,4 ROOM,370000
2016-09,4 ROOM,370000
2016-09,4 ROOM,373000
2016-09,4 ROOM,378000
2016-09,4 ROOM,380000
2016-09,4 ROOM,384000
2016-09,4 ROOM,385000
2016-09,4 ROOM,388000
2016-09,4 ROOM,388000
2016-09,4 ROOM,388001
2016-09,4 ROOM,398000
2016-09,4 ROOM,400000
2016-09,4 ROOM,400000
2016-09,4 ROOM,400000
2016-09,4 ROOM,418000
2016-09,4 ROOM,420000
2016-09,4 ROOM,422500
2016-09,4 ROOM,425000
2016-09,4 ROOM,430000
2016-09,4 ROOM,430000
2016-09,5 ROOM,385000
2016-09,5 ROOM,390000
2016-09,5 ROOM,440000
2016-09,5 ROOM,455000
2016-09,5 ROOM,460000
2016-09,5 ROOM,473000
2016-09,5 ROOM,475000
2016-09,5 ROOM,477000
2016-09,5 ROOM,497000
2016-09,5 ROOM,538000
2016-09,EXECUTIVE,510000
2016-09,EXECUTIVE,518000
2016-09,EXECUTIVE,520000
2016-09,EXECUTIVE,582000
2016-09,EXECUTIVE,608000
2016-09,MULTI-GENERATION,650000
2016-10,2 ROOM,228000
2016-10,2 ROOM,230000
2016-10,2 ROOM,237500
2016-10,2 ROOM,250000
2016-10,2 ROOM,252000
2016-10,2 ROOM,260000
2016-10,3 ROOM,260000
2016-10,3 ROOM,265000
2016-10,3 ROOM,269000
2016-10,3 ROOM,270000
2016-10,3 ROOM,273000
2016-10,3 ROOM,278000
2016-10,3 ROOM,280000
2016-10,3 ROOM,282000
2016-10,3 ROOM,285000
2016-10,3 ROOM,285000
2016-10,3 ROOM,290000
2016-10,3 ROOM,292000
2016-10,3 ROOM,293000
2016-10,3 ROOM,295000
2016-10,3 ROOM,295000
2016-10,3 ROOM,298000
2016-10,3 ROOM,299000
2016-10,3 ROOM,300000
2016-10,3 ROOM,301000
2016-10,3 ROOM,308000
2016-10,3 ROOM,312000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,316000
2016-10,3 ROOM,320000
2016-10,3 ROOM,325000
2016-10,3 ROOM,330000
2016-10,3 ROOM,330000
2016-10,3 ROOM,333888
2016-10,3 ROOM,335000
2016-10,3 ROOM,335000
2016-10,3 ROOM,338000
2016-10,3 ROOM,338000
2016-10,3 ROOM,342000
2016-10,3 ROOM,345000
2016-10,3 ROOM,350000
2016-10,3 ROOM,350000
2016-10,3 ROOM,350888
2016-10,3 ROOM,352000
2016-10,3 ROOM,357000
2016-10,3 ROOM,360000
2016-10,3 ROOM,360000
2016-10,3 ROOM,365000
2016-10,3 ROOM,370000
2016-10,3 ROOM,375000
2016-10,3 ROOM,382000
2016-10,3 ROOM,388000
2016-10,3 ROOM,400000
2016-10,4 ROOM,375000
2016-10,4 ROOM,395000
2016-10,4 ROOM,418188
2016-10,4 ROOM,435000
2016-10,4 ROOM,440000
2016-10,4 ROOM,452000
2016-10,4 ROOM,468000
2016-10,4 ROOM,483000
2016-10,4 ROOM,485000
2016-10,4 ROOM,488000
2016-10,4 ROOM,490000
2016-10,4 ROOM,490000
2016-10,4 ROOM,495000
2016-10,4 ROOM,515000
2016-10,4 ROOM,515000
2016-10,4 ROOM,523000
2016-10,4 ROOM,573000
2016-10,4 ROOM,579000
2016-10,4 ROOM,600000
2016-10,4 ROOM,632888
2016-10,4 ROOM,660000
2016-10,5 ROOM,580000
2016-10,5 ROOM,582888
2016-10,5 ROOM,638000
2016-10,5 ROOM,645000
2016-10,5 ROOM,651000
2016-10,5 ROOM,656000
2016-10,5 ROOM,685000
2016-10,5 ROOM,720000
2016-10,5 ROOM,820000
2016-10,5 ROOM,820888
2016-10,5 ROOM,828000
2016-10,5 ROOM,866000
2016-10,5 ROOM,880000
2016-10,5 ROOM,880000
2016-10,5 ROOM,888000
2016-10,5 ROOM,888000
2016-10,5 ROOM,898000
2016-10,2 ROOM,230000
2016-10,2 ROOM,242000
2016-10,3 ROOM,250000
2016-10,3 ROOM,255000
2016-10,3 ROOM,262000
2016-10,3 ROOM,263000
2016-10,3 ROOM,269000
2016-10,3 ROOM,275000
2016-10,3 ROOM,275000
2016-10,3 ROOM,275000
2016-10,3 ROOM,275000
2016-10,3 ROOM,280000
2016-10,3 ROOM,281000
2016-10,3 ROOM,283000
2016-10,3 ROOM,285000
2016-10,3 ROOM,285000
2016-10,3 ROOM,285000
2016-10,3 ROOM,286000
2016-10,3 ROOM,287000
2016-10,3 ROOM,295000
2016-10,3 ROOM,295000
2016-10,3 ROOM,296500
2016-10,3 ROOM,298000
2016-10,3 ROOM,298000
2016-10,3 ROOM,300000
2016-10,3 ROOM,302000
2016-10,3 ROOM,303000
2016-10,3 ROOM,303000
2016-10,3 ROOM,304000
2016-10,3 ROOM,304000
2016-10,3 ROOM,305000
2016-10,3 ROOM,305000
2016-10,3 ROOM,308000
2016-10,3 ROOM,308000
2016-10,3 ROOM,308888
2016-10,3 ROOM,310000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,316000
2016-10,3 ROOM,318000
2016-10,3 ROOM,320000
2016-10,3 ROOM,320000
2016-10,3 ROOM,325000
2016-10,3 ROOM,328000
2016-10,3 ROOM,335000
2016-10,3 ROOM,340000
2016-10,3 ROOM,349800
2016-10,3 ROOM,350000
2016-10,3 ROOM,353000
2016-10,3 ROOM,356000
2016-10,3 ROOM,365000
2016-10,3 ROOM,365000
2016-10,3 ROOM,366000
2016-10,3 ROOM,368000
2016-10,3 ROOM,395000
2016-10,3 ROOM,414000
2016-10,4 ROOM,358000
2016-10,4 ROOM,368000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,380000
2016-10,4 ROOM,385000
2016-10,4 ROOM,385000
2016-10,4 ROOM,387000
2016-10,4 ROOM,388888
2016-10,4 ROOM,395000
2016-10,4 ROOM,400000
2016-10,4 ROOM,400000
2016-10,4 ROOM,401358
2016-10,4 ROOM,402000
2016-10,4 ROOM,410000
2016-10,4 ROOM,413000
2016-10,4 ROOM,417000
2016-10,4 ROOM,418000
2016-10,4 ROOM,420000
2016-10,4 ROOM,430000
2016-10,4 ROOM,430000
2016-10,4 ROOM,433800
2016-10,4 ROOM,435000
2016-10,4 ROOM,440000
2016-10,4 ROOM,440000
2016-10,4 ROOM,440000
2016-10,4 ROOM,460000
2016-10,4 ROOM,460000
2016-10,4 ROOM,480000
2016-10,4 ROOM,535000
2016-10,4 ROOM,560000
2016-10,4 ROOM,610000
2016-10,4 ROOM,623000
2016-10,4 ROOM,635000
2016-10,4 ROOM,688000
2016-10,4 ROOM,693100
2016-10,5 ROOM,433888
2016-10,5 ROOM,469000
2016-10,5 ROOM,475000
2016-10,5 ROOM,500000
2016-10,5 ROOM,530000
2016-10,5 ROOM,532000
2016-10,5 ROOM,540000
2016-10,5 ROOM,550000
2016-10,5 ROOM,558000
2016-10,5 ROOM,565000
2016-10,5 ROOM,575000
2016-10,5 ROOM,588000
2016-10,5 ROOM,590000
2016-10,5 ROOM,590000
2016-10,5 ROOM,590888
2016-10,5 ROOM,656888
2016-10,5 ROOM,680000
2016-10,5 ROOM,700000
2016-10,3 ROOM,290000
2016-10,3 ROOM,309000
2016-10,3 ROOM,388000
2016-10,3 ROOM,403000
2016-10,3 ROOM,438000
2016-10,3 ROOM,450000
2016-10,4 ROOM,485000
2016-10,4 ROOM,490000
2016-10,4 ROOM,497000
2016-10,4 ROOM,525000
2016-10,4 ROOM,530000
2016-10,4 ROOM,531888
2016-10,4 ROOM,550000
2016-10,4 ROOM,565000
2016-10,4 ROOM,595000
2016-10,4 ROOM,596000
2016-10,4 ROOM,610000
2016-10,4 ROOM,613000
2016-10,4 ROOM,640000
2016-10,4 ROOM,680000
2016-10,4 ROOM,680000
2016-10,4 ROOM,730000
2016-10,4 ROOM,770000
2016-10,4 ROOM,803000
2016-10,4 ROOM,810000
2016-10,5 ROOM,603000
2016-10,5 ROOM,695000
2016-10,5 ROOM,710000
2016-10,5 ROOM,720000
2016-10,5 ROOM,720000
2016-10,5 ROOM,745000
2016-10,5 ROOM,775000
2016-10,5 ROOM,790000
2016-10,5 ROOM,878000
2016-10,5 ROOM,878888
2016-10,5 ROOM,885000
2016-10,5 ROOM,950000
2016-10,5 ROOM,960000
2016-10,5 ROOM,1038000
2016-10,EXECUTIVE,780000
2016-10,EXECUTIVE,900000
2016-10,EXECUTIVE,910000
2016-10,EXECUTIVE,925000
2016-10,EXECUTIVE,958000
2016-10,3 ROOM,255000
2016-10,3 ROOM,260000
2016-10,3 ROOM,260000
2016-10,3 ROOM,260000
2016-10,3 ROOM,260000
2016-10,3 ROOM,260000
2016-10,3 ROOM,262000
2016-10,3 ROOM,265000
2016-10,3 ROOM,270000
2016-10,3 ROOM,270188
2016-10,3 ROOM,270888
2016-10,3 ROOM,275000
2016-10,3 ROOM,280000
2016-10,3 ROOM,285000
2016-10,3 ROOM,288888
2016-10,3 ROOM,290000
2016-10,3 ROOM,290000
2016-10,3 ROOM,290500
2016-10,3 ROOM,292000
2016-10,3 ROOM,295000
2016-10,3 ROOM,295000
2016-10,3 ROOM,306000
2016-10,4 ROOM,296000
2016-10,4 ROOM,317000
2016-10,4 ROOM,336000
2016-10,4 ROOM,348000
2016-10,4 ROOM,360000
2016-10,4 ROOM,370000
2016-10,4 ROOM,378000
2016-10,4 ROOM,380000
2016-10,4 ROOM,385000
2016-10,4 ROOM,390000
2016-10,4 ROOM,395000
2016-10,4 ROOM,395000
2016-10,4 ROOM,398000
2016-10,4 ROOM,398000
2016-10,4 ROOM,405000
2016-10,4 ROOM,410000
2016-10,4 ROOM,413000
2016-10,4 ROOM,418000
2016-10,4 ROOM,418000
2016-10,4 ROOM,420000
2016-10,4 ROOM,420000
2016-10,4 ROOM,423000
2016-10,4 ROOM,425000
2016-10,4 ROOM,426888
2016-10,4 ROOM,435000
2016-10,4 ROOM,435000
2016-10,4 ROOM,440000
2016-10,4 ROOM,440000
2016-10,4 ROOM,450000
2016-10,4 ROOM,460000
2016-10,4 ROOM,460000
2016-10,4 ROOM,468000
2016-10,4 ROOM,530000
2016-10,5 ROOM,468000
2016-10,5 ROOM,520000
2016-10,5 ROOM,700888
2016-10,EXECUTIVE,528000
2016-10,EXECUTIVE,560000
2016-10,EXECUTIVE,625000
2016-10,EXECUTIVE,640000
2016-10,EXECUTIVE,640000
2016-10,EXECUTIVE,760000
2016-10,1 ROOM,213000
2016-10,2 ROOM,228000
2016-10,3 ROOM,280000
2016-10,3 ROOM,300000
2016-10,3 ROOM,302000
2016-10,3 ROOM,315000
2016-10,3 ROOM,338000
2016-10,3 ROOM,338000
2016-10,3 ROOM,358000
2016-10,3 ROOM,365000
2016-10,3 ROOM,370000
2016-10,3 ROOM,370000
2016-10,3 ROOM,389000
2016-10,3 ROOM,395000
2016-10,3 ROOM,400000
2016-10,3 ROOM,400000
2016-10,3 ROOM,418000
2016-10,3 ROOM,430000
2016-10,3 ROOM,440000
2016-10,3 ROOM,450000
2016-10,3 ROOM,460000
2016-10,3 ROOM,478000
2016-10,3 ROOM,500000
2016-10,3 ROOM,598000
2016-10,3 ROOM,600000
2016-10,4 ROOM,438888
2016-10,4 ROOM,450000
2016-10,4 ROOM,450000
2016-10,4 ROOM,482888
2016-10,4 ROOM,535000
2016-10,4 ROOM,538000
2016-10,4 ROOM,540000
2016-10,4 ROOM,570000
2016-10,4 ROOM,575000
2016-10,4 ROOM,580000
2016-10,4 ROOM,615000
2016-10,4 ROOM,645000
2016-10,4 ROOM,688000
2016-10,4 ROOM,735000
2016-10,4 ROOM,760000
2016-10,4 ROOM,775000
2016-10,4 ROOM,780000
2016-10,4 ROOM,780000
2016-10,4 ROOM,788000
2016-10,4 ROOM,790000
2016-10,4 ROOM,800000
2016-10,5 ROOM,648000
2016-10,5 ROOM,660000
2016-10,5 ROOM,700000
2016-10,5 ROOM,710000
2016-10,5 ROOM,724000
2016-10,5 ROOM,778000
2016-10,5 ROOM,800000
2016-10,5 ROOM,820000
2016-10,5 ROOM,820000
2016-10,5 ROOM,840000
2016-10,3 ROOM,266000
2016-10,3 ROOM,268000
2016-10,3 ROOM,280000
2016-10,3 ROOM,280000
2016-10,3 ROOM,280000
2016-10,3 ROOM,285000
2016-10,3 ROOM,293000
2016-10,3 ROOM,315000
2016-10,4 ROOM,298000
2016-10,4 ROOM,320000
2016-10,4 ROOM,320000
2016-10,4 ROOM,320000
2016-10,4 ROOM,325000
2016-10,4 ROOM,332888
2016-10,4 ROOM,340000
2016-10,4 ROOM,340000
2016-10,4 ROOM,340000
2016-10,4 ROOM,345000
2016-10,4 ROOM,345000
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,355000
2016-10,4 ROOM,360000
2016-10,4 ROOM,360000
2016-10,4 ROOM,363000
2016-10,4 ROOM,365000
2016-10,4 ROOM,367000
2016-10,4 ROOM,368000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,375000
2016-10,4 ROOM,415000
2016-10,4 ROOM,415000
2016-10,4 ROOM,436888
2016-10,4 ROOM,515000
2016-10,4 ROOM,535000
2016-10,4 ROOM,565000
2016-10,5 ROOM,390000
2016-10,5 ROOM,395000
2016-10,5 ROOM,405000
2016-10,5 ROOM,415000
2016-10,5 ROOM,420000
2016-10,5 ROOM,425000
2016-10,5 ROOM,425000
2016-10,5 ROOM,430000
2016-10,5 ROOM,448000
2016-10,5 ROOM,450000
2016-10,5 ROOM,458000
2016-10,5 ROOM,468088
2016-10,5 ROOM,480000
2016-10,5 ROOM,486888
2016-10,5 ROOM,498000
2016-10,5 ROOM,511000
2016-10,5 ROOM,535000
2016-10,5 ROOM,570000
2016-10,5 ROOM,615000
2016-10,5 ROOM,661000
2016-10,EXECUTIVE,532000
2016-10,EXECUTIVE,585000
2016-10,EXECUTIVE,585000
2016-10,EXECUTIVE,628000
2016-10,EXECUTIVE,660000
2016-10,EXECUTIVE,668000
2016-10,4 ROOM,600888
2016-10,4 ROOM,670000
2016-10,5 ROOM,930000
2016-10,2 ROOM,255000
2016-10,3 ROOM,365000
2016-10,3 ROOM,371800
2016-10,3 ROOM,385000
2016-10,3 ROOM,420000
2016-10,3 ROOM,420000
2016-10,3 ROOM,448000
2016-10,3 ROOM,470000
2016-10,3 ROOM,478000
2016-10,4 ROOM,420000
2016-10,4 ROOM,435000
2016-10,4 ROOM,480000
2016-10,4 ROOM,625000
2016-10,4 ROOM,760888
2016-10,4 ROOM,850000
2016-10,5 ROOM,650000
2016-10,5 ROOM,770000
2016-10,5 ROOM,930000
2016-10,5 ROOM,930000
2016-10,3 ROOM,260000
2016-10,3 ROOM,265000
2016-10,3 ROOM,268000
2016-10,3 ROOM,278000
2016-10,3 ROOM,285500
2016-10,3 ROOM,291888
2016-10,3 ROOM,312000
2016-10,4 ROOM,305000
2016-10,4 ROOM,315000
2016-10,4 ROOM,315000
2016-10,4 ROOM,315000
2016-10,4 ROOM,318000
2016-10,4 ROOM,320000
2016-10,4 ROOM,320000
2016-10,4 ROOM,323000
2016-10,4 ROOM,325000
2016-10,4 ROOM,325000
2016-10,4 ROOM,332000
2016-10,4 ROOM,333000
2016-10,4 ROOM,334000
2016-10,4 ROOM,335800
2016-10,4 ROOM,338000
2016-10,4 ROOM,342500
2016-10,4 ROOM,345000
2016-10,4 ROOM,345000
2016-10,4 ROOM,348888
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,355000
2016-10,4 ROOM,355000
2016-10,4 ROOM,358000
2016-10,4 ROOM,360000
2016-10,4 ROOM,368000
2016-10,4 ROOM,368000
2016-10,4 ROOM,370000
2016-10,4 ROOM,383000
2016-10,4 ROOM,388000
2016-10,4 ROOM,390000
2016-10,4 ROOM,394000
2016-10,4 ROOM,410000
2016-10,4 ROOM,427000
2016-10,4 ROOM,483888
2016-10,5 ROOM,340000
2016-10,5 ROOM,345000
2016-10,5 ROOM,350000
2016-10,5 ROOM,365000
2016-10,5 ROOM,375000
2016-10,5 ROOM,380000
2016-10,5 ROOM,385000
2016-10,5 ROOM,392000
2016-10,5 ROOM,393000
2016-10,5 ROOM,395000
2016-10,5 ROOM,395000
2016-10,5 ROOM,400000
2016-10,5 ROOM,402000
2016-10,5 ROOM,402888
2016-10,5 ROOM,405000
2016-10,5 ROOM,405000
2016-10,5 ROOM,408000
2016-10,5 ROOM,410000
2016-10,5 ROOM,415000
2016-10,5 ROOM,415000
2016-10,5 ROOM,418000
2016-10,5 ROOM,420000
2016-10,5 ROOM,420000
2016-10,5 ROOM,423000
2016-10,5 ROOM,425000
2016-10,5 ROOM,428000
2016-10,5 ROOM,430000
2016-10,5 ROOM,430000
2016-10,5 ROOM,450000
2016-10,5 ROOM,452000
2016-10,5 ROOM,470000
2016-10,5 ROOM,490888
2016-10,5 ROOM,493000
2016-10,5 ROOM,563000
2016-10,EXECUTIVE,516000
2016-10,EXECUTIVE,528000
2016-10,EXECUTIVE,548000
2016-10,EXECUTIVE,550000
2016-10,EXECUTIVE,562000
2016-10,EXECUTIVE,568000
2016-10,EXECUTIVE,595000
2016-10,EXECUTIVE,620000
2016-10,3 ROOM,255000
2016-10,3 ROOM,255000
2016-10,3 ROOM,261500
2016-10,3 ROOM,265000
2016-10,3 ROOM,265000
2016-10,3 ROOM,280000
2016-10,3 ROOM,290000
2016-10,3 ROOM,300000
2016-10,3 ROOM,302000
2016-10,3 ROOM,310000
2016-10,3 ROOM,312000
2016-10,3 ROOM,325000
2016-10,3 ROOM,331000
2016-10,3 ROOM,335000
2016-10,3 ROOM,335000
2016-10,3 ROOM,340000
2016-10,3 ROOM,345000
2016-10,3 ROOM,348888
2016-10,3 ROOM,350000
2016-10,3 ROOM,363000
2016-10,3 ROOM,363888
2016-10,3 ROOM,375000
2016-10,3 ROOM,375000
2016-10,3 ROOM,390000
2016-10,3 ROOM,395000
2016-10,3 ROOM,405000
2016-10,3 ROOM,415000
2016-10,3 ROOM,430888
2016-10,3 ROOM,435000
2016-10,3 ROOM,452000
2016-10,3 ROOM,475000
2016-10,4 ROOM,440000
2016-10,4 ROOM,448000
2016-10,4 ROOM,450000
2016-10,4 ROOM,475000
2016-10,4 ROOM,545000
2016-10,4 ROOM,600000
2016-10,4 ROOM,600000
2016-10,4 ROOM,660000
2016-10,4 ROOM,765000
2016-10,5 ROOM,705000
2016-10,5 ROOM,710000
2016-10,5 ROOM,720000
2016-10,5 ROOM,735000
2016-10,EXECUTIVE,750000
2016-10,EXECUTIVE,865000
2016-10,2 ROOM,217000
2016-10,3 ROOM,220000
2016-10,3 ROOM,245000
2016-10,3 ROOM,258000
2016-10,3 ROOM,265000
2016-10,3 ROOM,265000
2016-10,3 ROOM,268000
2016-10,3 ROOM,270000
2016-10,3 ROOM,278000
2016-10,3 ROOM,280000
2016-10,3 ROOM,280000
2016-10,3 ROOM,300000
2016-10,3 ROOM,302000
2016-10,3 ROOM,320000
2016-10,3 ROOM,331000
2016-10,3 ROOM,385000
2016-10,4 ROOM,322000
2016-10,4 ROOM,365000
2016-10,4 ROOM,396333
2016-10,4 ROOM,410000
2016-10,4 ROOM,416888
2016-10,4 ROOM,465000
2016-10,4 ROOM,468000
2016-10,4 ROOM,480000
2016-10,4 ROOM,490000
2016-10,4 ROOM,492000
2016-10,4 ROOM,540000
2016-10,4 ROOM,560000
2016-10,4 ROOM,630000
2016-10,4 ROOM,640000
2016-10,4 ROOM,690000
2016-10,4 ROOM,698000
2016-10,4 ROOM,738000
2016-10,5 ROOM,530000
2016-10,5 ROOM,555000
2016-10,5 ROOM,590000
2016-10,5 ROOM,840000
2016-10,5 ROOM,968888
2016-10,EXECUTIVE,770000
2016-10,3 ROOM,250000
2016-10,3 ROOM,260000
2016-10,3 ROOM,270000
2016-10,3 ROOM,270000
2016-10,3 ROOM,272000
2016-10,3 ROOM,278000
2016-10,3 ROOM,278000
2016-10,3 ROOM,278500
2016-10,3 ROOM,280000
2016-10,3 ROOM,285000
2016-10,3 ROOM,290000
2016-10,3 ROOM,295000
2016-10,3 ROOM,297000
2016-10,3 ROOM,300000
2016-10,3 ROOM,305000
2016-10,3 ROOM,305000
2016-10,3 ROOM,308000
2016-10,3 ROOM,310000
2016-10,3 ROOM,315000
2016-10,3 ROOM,315000
2016-10,3 ROOM,345000
2016-10,3 ROOM,355000
2016-10,4 ROOM,323000
2016-10,4 ROOM,333000
2016-10,4 ROOM,340000
2016-10,4 ROOM,348000
2016-10,4 ROOM,360000
2016-10,4 ROOM,364000
2016-10,4 ROOM,365000
2016-10,4 ROOM,365000
2016-10,4 ROOM,368000
2016-10,4 ROOM,370000
2016-10,4 ROOM,372500
2016-10,4 ROOM,373000
2016-10,4 ROOM,378000
2016-10,4 ROOM,378000
2016-10,4 ROOM,380000
2016-10,4 ROOM,380000
2016-10,4 ROOM,382000
2016-10,4 ROOM,388000
2016-10,4 ROOM,389000
2016-10,4 ROOM,390000
2016-10,4 ROOM,390000
2016-10,4 ROOM,395000
2016-10,4 ROOM,396000
2016-10,4 ROOM,399000
2016-10,4 ROOM,400000
2016-10,4 ROOM,400000
2016-10,4 ROOM,400000
2016-10,4 ROOM,400000
2016-10,4 ROOM,400888
2016-10,4 ROOM,405000
2016-10,4 ROOM,408000
2016-10,4 ROOM,408000
2016-10,4 ROOM,410000
2016-10,4 ROOM,411000
2016-10,4 ROOM,418000
2016-10,4 ROOM,425000
2016-10,4 ROOM,430000
2016-10,4 ROOM,430000
2016-10,4 ROOM,436000
2016-10,4 ROOM,445000
2016-10,4 ROOM,460000
2016-10,4 ROOM,552000
2016-10,5 ROOM,440000
2016-10,5 ROOM,440000
2016-10,5 ROOM,450000
2016-10,5 ROOM,470000
2016-10,5 ROOM,470000
2016-10,5 ROOM,473000
2016-10,5 ROOM,475000
2016-10,5 ROOM,509000
2016-10,5 ROOM,520000
2016-10,5 ROOM,538000
2016-10,5 ROOM,560000
2016-10,5 ROOM,590000
2016-10,EXECUTIVE,510000
2016-10,EXECUTIVE,568000
2016-10,EXECUTIVE,610000
2016-10,EXECUTIVE,730000
2016-10,EXECUTIVE,738888
2016-10,EXECUTIVE,790000
2016-10,3 ROOM,278000
2016-10,3 ROOM,280000
2016-10,3 ROOM,280000
2016-10,3 ROOM,281000
2016-10,3 ROOM,283000
2016-10,3 ROOM,286000
2016-10,3 ROOM,303000
2016-10,3 ROOM,304000
2016-10,3 ROOM,305000
2016-10,3 ROOM,310000
2016-10,3 ROOM,312000
2016-10,3 ROOM,315000
2016-10,3 ROOM,320000
2016-10,3 ROOM,371000
2016-10,3 ROOM,376000
2016-10,4 ROOM,380000
2016-10,4 ROOM,385000
2016-10,4 ROOM,393000
2016-10,4 ROOM,395000
2016-10,4 ROOM,404000
2016-10,4 ROOM,415000
2016-10,4 ROOM,420000
2016-10,4 ROOM,465000
2016-10,5 ROOM,413000
2016-10,5 ROOM,430000
2016-10,5 ROOM,435000
2016-10,5 ROOM,485000
2016-10,5 ROOM,548000
2016-10,5 ROOM,620000
2016-10,5 ROOM,620000
2016-10,5 ROOM,635000
2016-10,5 ROOM,680000
2016-10,EXECUTIVE,540000
2016-10,EXECUTIVE,588000
2016-10,EXECUTIVE,615000
2016-10,EXECUTIVE,688000
2016-10,EXECUTIVE,768000
2016-10,3 ROOM,235000
2016-10,3 ROOM,235000
2016-10,3 ROOM,239500
2016-10,3 ROOM,245000
2016-10,3 ROOM,248000
2016-10,3 ROOM,253000
2016-10,3 ROOM,255000
2016-10,3 ROOM,255000
2016-10,3 ROOM,263000
2016-10,3 ROOM,268000
2016-10,3 ROOM,270000
2016-10,3 ROOM,270000
2016-10,3 ROOM,270000
2016-10,3 ROOM,275000
2016-10,3 ROOM,275000
2016-10,3 ROOM,284000
2016-10,3 ROOM,285000
2016-10,3 ROOM,285000
2016-10,3 ROOM,287000
2016-10,3 ROOM,288000
2016-10,3 ROOM,292000
2016-10,3 ROOM,295000
2016-10,3 ROOM,308800
2016-10,3 ROOM,320000
2016-10,3 ROOM,344000
2016-10,4 ROOM,330000
2016-10,4 ROOM,330000
2016-10,4 ROOM,338000
2016-10,4 ROOM,338000
2016-10,4 ROOM,340000
2016-10,4 ROOM,342000
2016-10,4 ROOM,344000
2016-10,4 ROOM,345000
2016-10,4 ROOM,345000
2016-10,4 ROOM,348000
2016-10,4 ROOM,348000
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,350000
2016-10,4 ROOM,352000
2016-10,4 ROOM,355000
2016-10,4 ROOM,355000
2016-10,4 ROOM,360000
2016-10,4 ROOM,360000
2016-10,4 ROOM,363000
2016-10,4 ROOM,366000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,370000
2016-10,4 ROOM,375000
2016-10,4 ROOM,375000
2016-10,4 ROOM,375888
2016-10,4 ROOM,380000
2016-10,4 ROOM,390000
2016-10,4 ROOM,392000
2016-10,4 ROOM,400000
2016-10,4 ROOM,405000
2016-10,4 ROOM,406000
2016-10,4 ROOM,409000
2016-10,4 ROOM,410000
2016-10,4 ROOM,417000
2016-10,4 ROOM,425000
2016-10,4 ROOM,425888
2016-10,4 ROOM,428000
2016-10,4 ROOM,430000
2016-10,4 ROOM,430000
2016-10,4 ROOM,434000
2016-10,4 ROOM,435000
2016-10,4 ROOM,435000
2016-10,4 ROOM,440000
2016-10,4 ROOM,440000
2016-10,4 ROOM,443300
2016-10,4 ROOM,445000
2016-10,4 ROOM,453000
2016-10,4 ROOM,455000
2016-10,4 ROOM,500000
2016-10,4 ROOM,510888
2016-10,5 ROOM,392000
2016-10,5 ROOM,395000
2016-10,5 ROOM,395000
2016-10,5 ROOM,396000
2016-10,5 ROOM,400000
2016-10,5 ROOM,405000
2016-10,5 ROOM,410000
2016-10,5 ROOM,425000
2016-10,5 ROOM,428000
2016-10,5 ROOM,431888
2016-10,5 ROOM,440000
2016-10,5 ROOM,440000
2016-10,5 ROOM,445000
2016-10,5 ROOM,450000
2016-10,5 ROOM,450000
2016-10,5 ROOM,450000
2016-10,5 ROOM,450000
2016-10,5 ROOM,458888
2016-10,5 ROOM,460000
2016-10,5 ROOM,462288
2016-10,5 ROOM,463000
2016-10,5 ROOM,465000
2016-10,5 ROOM,470000
2016-10,5 ROOM,472888
2016-10,5 ROOM,475000
2016-10,5 ROOM,480000
2016-10,5 ROOM,480000
2016-10,5 ROOM,484000
2016-10,5 ROOM,495000
2016-10,5 ROOM,498000
2016-10,5 ROOM,500000
2016-10,5 ROOM,500000
2016-10,5 ROOM,503888
2016-10,5 ROOM,510000
2016-10,5 ROOM,515000
2016-10,5 ROOM,518000
2016-10,5 ROOM,520000
2016-10,5 ROOM,565000
2016-10,EXECUTIVE,460000
2016-10,EXECUTIVE,535000
2016-10,EXECUTIVE,555000
2016-10,EXECUTIVE,560000
2016-10,EXECUTIVE,560000
2016-10,EXECUTIVE,576000
2016-10,EXECUTIVE,577000
2016-10,EXECUTIVE,580000
2016-10,EXECUTIVE,590000
2016-10,EXECUTIVE,595000
2016-10,EXECUTIVE,595000
