year,flat_type,resale_price
2014-10,3 ROOM,260000
2014-10,3 ROOM,270000
2014-10,3 ROOM,275000
2014-10,3 ROOM,275000
2014-10,3 ROOM,280000
2014-10,3 ROOM,290000
2014-10,3 ROOM,308000
2014-10,4 ROOM,318000
2014-10,3 ROOM,321000
2014-10,4 ROOM,328000
2014-10,3 ROOM,330000
2014-10,4 ROOM,330000
2014-10,4 ROOM,333000
2014-10,4 ROOM,340000
2014-10,4 ROOM,340000
2014-10,4 ROOM,342500
2014-10,4 ROOM,345000
2014-10,4 ROOM,345000
2014-10,4 ROOM,345000
2014-10,4 ROOM,350000
2014-10,4 ROOM,350000
2014-10,4 ROOM,352000
2014-10,4 ROOM,353000
2014-10,4 ROOM,354700
2014-10,4 ROOM,356888
2014-10,4 ROOM,358000
2014-10,4 ROOM,358000
2014-10,4 ROOM,360000
2014-10,4 ROOM,360000
2014-10,4 ROOM,360000
2014-10,4 ROOM,365000
2014-10,4 ROOM,365000
2014-10,4 ROOM,365000
2014-10,4 ROOM,365000
2014-10,4 ROOM,365000
2014-10,5 ROOM,365000
2014-10,4 ROOM,370000
2014-10,4 ROOM,370000
2014-10,4 ROOM,370000
2014-10,4 ROOM,370000
2014-10,4 ROOM,370000
2014-10,4 ROOM,370000
2014-10,4 ROOM,371000
2014-10,4 ROOM,372888
2014-10,4 ROOM,375000
2014-10,4 ROOM,378000
2014-10,4 ROOM,380000
2014-10,4 ROOM,380000
2014-10,4 ROOM,380000
2014-10,4 ROOM,380000
2014-10,4 ROOM,384000
2014-10,4 ROOM,385000
2014-10,4 ROOM,385000
2014-10,4 ROOM,385000
2014-10,4 ROOM,388000
2014-10,4 ROOM,388000
2014-10,4 ROOM,388000
2014-10,4 ROOM,390000
2014-10,4 ROOM,390000
2014-10,5 ROOM,390000
2014-10,4 ROOM,391000
2014-10,4 ROOM,392000
2014-10,4 ROOM,392000
2014-10,4 ROOM,393000
2014-10,4 ROOM,395000
2014-10,4 ROOM,395000
2014-10,4 ROOM,395000
2014-10,5 ROOM,395000
2014-10,4 ROOM,398000
2014-10,4 ROOM,398000
2014-10,4 ROOM,400000
2014-10,4 ROOM,400000
2014-10,4 ROOM,400000
2014-10,5 ROOM,400000
2014-10,4 ROOM,402888
2014-10,4 ROOM,405000
2014-10,5 ROOM,409000
2014-10,5 ROOM,410000
2014-10,5 ROOM,410000
2014-10,4 ROOM,413000
2014-10,4 ROOM,415000
2014-10,5 ROOM,415000
2014-10,5 ROOM,420000
2014-10,5 ROOM,420000
2014-10,5 ROOM,420000
2014-10,5 ROOM,422000
2014-10,5 ROOM,426000
2014-10,4 ROOM,428000
2014-10,4 ROOM,428000
2014-10,5 ROOM,428000
2014-10,5 ROOM,430000
2014-10,5 ROOM,430000
2014-10,5 ROOM,432000
2014-10,5 ROOM,435000
2014-10,5 ROOM,435000
2014-10,5 ROOM,440000
2014-10,5 ROOM,442000
2014-10,5 ROOM,443000
2014-10,5 ROOM,447000
2014-10,5 ROOM,448000
2014-10,5 ROOM,448000
2014-10,5 ROOM,450000
2014-10,5 ROOM,451000
2014-10,5 ROOM,455000
2014-10,5 ROOM,455000
2014-10,5 ROOM,460000
2014-10,5 ROOM,460000
2014-10,5 ROOM,460000
2014-10,5 ROOM,465000
2014-10,5 ROOM,470000
2014-10,5 ROOM,478000
2014-10,5 ROOM,480000
2014-10,5 ROOM,480000
2014-10,EXECUTIVE,480000
2014-10,5 ROOM,485000
2014-10,5 ROOM,488000
2014-10,5 ROOM,490888
2014-10,5 ROOM,500000
2014-10,EXECUTIVE,550000
2014-10,EXECUTIVE,550000
2014-10,EXECUTIVE,560000
2014-10,EXECUTIVE,570000
2014-10,EXECUTIVE,570000
2014-10,EXECUTIVE,590000
2014-10,EXECUTIVE,685000
2014-10,EXECUTIVE,730000
2014-10,EXECUTIVE,775000
2014-10,EXECUTIVE,785000
2014-10,3 ROOM,260000
2014-10,3 ROOM,260000
2014-10,3 ROOM,275000
2014-10,3 ROOM,278000
2014-10,3 ROOM,283000
2014-10,3 ROOM,285000
2014-10,3 ROOM,286000
2014-10,3 ROOM,287000
2014-10,3 ROOM,288000
2014-10,3 ROOM,288000
2014-10,3 ROOM,290000
2014-10,3 ROOM,290000
2014-10,3 ROOM,294000
2014-10,3 ROOM,295000
2014-10,3 ROOM,295000
2014-10,3 ROOM,297000
2014-10,3 ROOM,297000
2014-10,3 ROOM,298800
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,300000
2014-10,3 ROOM,304000
2014-10,3 ROOM,305000
2014-10,3 ROOM,305000
2014-10,3 ROOM,305000
2014-10,3 ROOM,306000
2014-10,3 ROOM,307000
2014-10,3 ROOM,308888
2014-10,3 ROOM,310000
2014-10,3 ROOM,310000
2014-10,4 ROOM,310000
2014-10,3 ROOM,313000
2014-10,3 ROOM,315000
2014-10,4 ROOM,316888
2014-10,3 ROOM,318000
2014-10,4 ROOM,318000
2014-10,3 ROOM,320000
2014-10,3 ROOM,320000
2014-10,3 ROOM,320000
2014-10,4 ROOM,323000
2014-10,4 ROOM,325000
2014-10,4 ROOM,326000
2014-10,4 ROOM,330000
2014-10,4 ROOM,335000
2014-10,4 ROOM,340000
2014-10,4 ROOM,340000
2014-10,4 ROOM,340000
2014-10,4 ROOM,342000
2014-10,4 ROOM,345000
2014-10,4 ROOM,350000
2014-10,4 ROOM,350000
2014-10,4 ROOM,350000
2014-10,4 ROOM,360000
2014-10,4 ROOM,363000
2014-10,4 ROOM,365000
2014-10,4 ROOM,370000
2014-10,4 ROOM,372000
2014-10,4 ROOM,372000
2014-10,4 ROOM,379000
2014-10,4 ROOM,380000
2014-10,4 ROOM,381000
2014-10,4 ROOM,382000
2014-10,4 ROOM,383000
2014-10,4 ROOM,390000
2014-10,4 ROOM,390000
2014-10,4 ROOM,391000
2014-10,4 ROOM,393000
2014-10,4 ROOM,395000
2014-10,5 ROOM,395000
2014-10,4 ROOM,396000
2014-10,4 ROOM,400000
2014-10,4 ROOM,405000
2014-10,4 ROOM,405000
2014-10,4 ROOM,408000
2014-10,4 ROOM,409000
2014-10,4 ROOM,410000
2014-10,4 ROOM,410000
2014-10,5 ROOM,412000
2014-10,4 ROOM,415000
2014-10,4 ROOM,422000
2014-10,4 ROOM,425000
2014-10,4 ROOM,430000
2014-10,5 ROOM,450000
2014-10,5 ROOM,455500
2014-10,5 ROOM,485000
2014-10,5 ROOM,508000
2014-10,EXECUTIVE,510000
2014-10,EXECUTIVE,538000
2014-10,EXECUTIVE,570000
2014-10,EXECUTIVE,600000
2014-11,2 ROOM,267000
2014-11,2 ROOM,268000
2014-11,3 ROOM,280000
2014-11,3 ROOM,288000
2014-11,3 ROOM,290000
2014-11,3 ROOM,300000
2014-11,3 ROOM,300000
2014-11,3 ROOM,305000
2014-11,3 ROOM,305000
2014-11,3 ROOM,307500
2014-11,3 ROOM,320000
2014-11,3 ROOM,320000
2014-11,3 ROOM,322000
2014-11,3 ROOM,325000
2014-11,3 ROOM,325000
2014-11,3 ROOM,328000
2014-11,3 ROOM,328000
2014-11,3 ROOM,329000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,335000
2014-11,3 ROOM,340000
2014-11,3 ROOM,343000
2014-11,3 ROOM,345000
2014-11,3 ROOM,355000
2014-11,3 ROOM,360000
2014-11,3 ROOM,375000
2014-11,3 ROOM,378000
2014-11,3 ROOM,380000
2014-11,3 ROOM,385000
2014-11,4 ROOM,388000
2014-11,3 ROOM,390000
2014-11,3 ROOM,392000
2014-11,4 ROOM,410000
2014-11,3 ROOM,415000
2014-11,4 ROOM,416000
2014-11,4 ROOM,435000
2014-11,4 ROOM,435000
2014-11,4 ROOM,450000
2014-11,4 ROOM,450000
2014-11,4 ROOM,450000
2014-11,4 ROOM,452000
2014-11,3 ROOM,456000
2014-11,4 ROOM,460000
2014-11,4 ROOM,470000
2014-11,4 ROOM,470000
2014-11,4 ROOM,480000
2014-11,4 ROOM,495000
2014-11,4 ROOM,505000
2014-11,5 ROOM,530000
2014-11,4 ROOM,565000
2014-11,5 ROOM,570000
2014-11,4 ROOM,580000
2014-11,5 ROOM,623000
2014-11,5 ROOM,625000
2014-11,5 ROOM,645000
2014-11,5 ROOM,688000
2014-11,EXECUTIVE,793888
2014-11,3 ROOM,265000
2014-11,3 ROOM,280000
2014-11,3 ROOM,283000
2014-11,3 ROOM,286000
2014-11,3 ROOM,287000
2014-11,3 ROOM,295000
2014-11,3 ROOM,299000
2014-11,3 ROOM,299000
2014-11,3 ROOM,300000
2014-11,3 ROOM,300000
2014-11,3 ROOM,302000
2014-11,3 ROOM,308000
2014-11,3 ROOM,308000
2014-11,3 ROOM,308000
2014-11,3 ROOM,310000
2014-11,3 ROOM,312000
2014-11,3 ROOM,313000
2014-11,3 ROOM,313000
2014-11,3 ROOM,313500
2014-11,3 ROOM,315000
2014-11,3 ROOM,315000
2014-11,3 ROOM,316500
2014-11,3 ROOM,317000
2014-11,3 ROOM,318000
2014-11,3 ROOM,318000
2014-11,3 ROOM,318000
2014-11,3 ROOM,325000
2014-11,3 ROOM,325000
2014-11,3 ROOM,328000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,339800
2014-11,3 ROOM,350000
2014-11,3 ROOM,350000
2014-11,3 ROOM,350000
2014-11,3 ROOM,350000
2014-11,3 ROOM,355000
2014-11,3 ROOM,370000
2014-11,4 ROOM,370000
2014-11,4 ROOM,376000
2014-11,3 ROOM,380000
2014-11,3 ROOM,380000
2014-11,3 ROOM,380000
2014-11,3 ROOM,380000
2014-11,4 ROOM,382000
2014-11,3 ROOM,383000
2014-11,4 ROOM,383000
2014-11,4 ROOM,388000
2014-11,4 ROOM,390000
2014-11,4 ROOM,390000
2014-11,4 ROOM,393000
2014-11,3 ROOM,395000
2014-11,4 ROOM,395000
2014-11,4 ROOM,395000
2014-11,4 ROOM,405000
2014-11,3 ROOM,406000
2014-11,4 ROOM,406000
2014-11,4 ROOM,410000
2014-11,4 ROOM,415000
2014-11,4 ROOM,418000
2014-11,4 ROOM,422000
2014-11,4 ROOM,435000
2014-11,4 ROOM,438888
2014-11,4 ROOM,440000
2014-11,4 ROOM,445000
2014-11,4 ROOM,448000
2014-11,4 ROOM,450000
2014-11,5 ROOM,450000
2014-11,4 ROOM,455000
2014-11,5 ROOM,460000
2014-11,4 ROOM,465000
2014-11,5 ROOM,482000
2014-11,4 ROOM,505000
2014-11,4 ROOM,505888
2014-11,5 ROOM,508000
2014-11,5 ROOM,536000
2014-11,5 ROOM,557000
2014-11,5 ROOM,570000
2014-11,4 ROOM,575000
2014-11,5 ROOM,595000
2014-11,5 ROOM,600000
2014-11,5 ROOM,605000
2014-11,EXECUTIVE,615000
2014-11,5 ROOM,618000
2014-11,5 ROOM,620000
2014-11,5 ROOM,628000
2014-11,4 ROOM,635000
2014-11,EXECUTIVE,640000
2014-11,EXECUTIVE,652000
2014-11,5 ROOM,705000
2014-11,EXECUTIVE,760000
2014-11,3 ROOM,320000
2014-11,3 ROOM,334000
2014-11,3 ROOM,380000
2014-11,4 ROOM,430000
2014-11,4 ROOM,440000
2014-11,4 ROOM,490000
2014-11,4 ROOM,500000
2014-11,4 ROOM,505000
2014-11,4 ROOM,515000
2014-11,4 ROOM,515000
2014-11,4 ROOM,525000
2014-11,4 ROOM,528000
2014-11,4 ROOM,540000
2014-11,4 ROOM,580000
2014-11,5 ROOM,610000
2014-11,4 ROOM,625000
2014-11,5 ROOM,630000
2014-11,5 ROOM,647000
2014-11,5 ROOM,675000
2014-11,5 ROOM,725000
2014-11,5 ROOM,750000
2014-11,EXECUTIVE,980000
2014-11,3 ROOM,260000
2014-11,3 ROOM,265000
2014-11,3 ROOM,265000
2014-11,3 ROOM,268000
2014-11,3 ROOM,275000
2014-11,3 ROOM,285000
2014-11,3 ROOM,285000
2014-11,3 ROOM,287000
2014-11,3 ROOM,290000
2014-11,3 ROOM,290000
2014-11,3 ROOM,292000
2014-11,3 ROOM,295000
2014-11,3 ROOM,295000
2014-11,3 ROOM,296000
2014-11,3 ROOM,300000
2014-11,3 ROOM,302000
2014-11,3 ROOM,308000
2014-11,3 ROOM,308000
2014-11,3 ROOM,310000
2014-11,3 ROOM,325000
2014-11,3 ROOM,330000
2014-11,4 ROOM,330000
2014-11,3 ROOM,335000
2014-11,4 ROOM,338000
2014-11,4 ROOM,365000
2014-11,4 ROOM,379000
2014-11,4 ROOM,380000
2014-11,4 ROOM,380000
2014-11,4 ROOM,382500
2014-11,4 ROOM,398000
2014-11,4 ROOM,400000
2014-11,4 ROOM,405000
2014-11,4 ROOM,411000
2014-11,4 ROOM,415000
2014-11,4 ROOM,420000
2014-11,4 ROOM,420000
2014-11,5 ROOM,420000
2014-11,4 ROOM,423000
2014-11,5 ROOM,430000
2014-11,4 ROOM,433000
2014-11,4 ROOM,440000
2014-11,4 ROOM,450000
2014-11,4 ROOM,452000
2014-11,4 ROOM,458000
2014-11,4 ROOM,460000
2014-11,4 ROOM,475000
2014-11,5 ROOM,476888
2014-11,4 ROOM,478000
2014-11,4 ROOM,480000
2014-11,4 ROOM,486000
2014-11,5 ROOM,488000
2014-11,4 ROOM,515000
2014-11,5 ROOM,515000
2014-11,4 ROOM,545000
2014-11,5 ROOM,568000
2014-11,5 ROOM,595000
2014-11,EXECUTIVE,615000
2014-11,5 ROOM,685000
2014-11,EXECUTIVE,692000
2014-11,5 ROOM,698000
2014-11,1 ROOM,210000
2014-11,1 ROOM,220000
2014-11,2 ROOM,265000
2014-11,2 ROOM,282000
2014-11,2 ROOM,285000
2014-11,3 ROOM,325000
2014-11,3 ROOM,335000
2014-11,3 ROOM,336000
2014-11,3 ROOM,340000
2014-11,3 ROOM,340000
2014-11,3 ROOM,345000
2014-11,3 ROOM,350000
2014-11,3 ROOM,352000
2014-11,3 ROOM,362000
2014-11,3 ROOM,363000
2014-11,3 ROOM,368000
2014-11,3 ROOM,372000
2014-11,3 ROOM,375000
2014-11,3 ROOM,378000
2014-11,3 ROOM,385000
2014-11,3 ROOM,390000
2014-11,3 ROOM,392800
2014-11,3 ROOM,400000
2014-11,3 ROOM,400000
2014-11,3 ROOM,404000
2014-11,3 ROOM,410000
2014-11,3 ROOM,440000
2014-11,3 ROOM,480000
2014-11,4 ROOM,510000
2014-11,3 ROOM,515000
2014-11,3 ROOM,518000
2014-11,3 ROOM,550000
2014-11,3 ROOM,570000
2014-11,4 ROOM,590000
2014-11,4 ROOM,600000
2014-11,5 ROOM,600000
2014-11,4 ROOM,610000
2014-11,4 ROOM,620000
2014-11,4 ROOM,635000
2014-11,4 ROOM,660000
2014-11,4 ROOM,688000
2014-11,5 ROOM,725000
2014-11,4 ROOM,738000
2014-11,4 ROOM,748000
2014-11,4 ROOM,770000
2014-11,5 ROOM,775000
2014-11,5 ROOM,790000
2014-11,5 ROOM,790000
2014-11,4 ROOM,795000
2014-11,5 ROOM,800000
2014-11,5 ROOM,800000
2014-11,5 ROOM,898000
2014-11,3 ROOM,306000
2014-11,3 ROOM,310000
2014-11,3 ROOM,313000
2014-11,3 ROOM,323000
2014-11,3 ROOM,325000
2014-11,4 ROOM,330000
2014-11,4 ROOM,340000
2014-11,4 ROOM,345000
2014-11,4 ROOM,345000
2014-11,4 ROOM,355000
2014-11,4 ROOM,360000
2014-11,4 ROOM,362000
2014-11,4 ROOM,365000
2014-11,4 ROOM,368000
2014-11,4 ROOM,370000
2014-11,4 ROOM,370000
2014-11,4 ROOM,373800
2014-11,4 ROOM,380000
2014-11,4 ROOM,380000
2014-11,4 ROOM,380000
2014-11,4 ROOM,380000
2014-11,4 ROOM,383000
2014-11,4 ROOM,385000
2014-11,5 ROOM,418000
2014-11,5 ROOM,418000
2014-11,5 ROOM,420000
2014-11,5 ROOM,420000
2014-11,5 ROOM,420000
2014-11,5 ROOM,425000
2014-11,4 ROOM,455000
2014-11,4 ROOM,462288
2014-11,4 ROOM,481000
2014-11,5 ROOM,487000
2014-11,5 ROOM,500000
2014-11,4 ROOM,505000
2014-11,5 ROOM,510000
2014-11,5 ROOM,511000
2014-11,4 ROOM,518000
2014-11,4 ROOM,520000
2014-11,4 ROOM,528000
2014-11,5 ROOM,555000
2014-11,5 ROOM,563000
2014-11,5 ROOM,570000
2014-11,EXECUTIVE,570000
2014-11,EXECUTIVE,590000
2014-11,5 ROOM,608000
2014-11,EXECUTIVE,623800
2014-11,5 ROOM,630000
2014-11,EXECUTIVE,733888
2014-11,3 ROOM,430000
2014-11,5 ROOM,833000
2014-11,2 ROOM,268000
2014-11,2 ROOM,300000
2014-11,3 ROOM,380000
2014-11,3 ROOM,385000
2014-11,4 ROOM,460000
2014-11,4 ROOM,665000
2014-11,3 ROOM,315000
2014-11,4 ROOM,339000
2014-11,4 ROOM,340000
2014-11,4 ROOM,342000
2014-11,4 ROOM,345888
2014-11,4 ROOM,347000
2014-11,4 ROOM,350000
2014-11,4 ROOM,354000
2014-11,4 ROOM,356000
2014-11,4 ROOM,370000
2014-11,4 ROOM,370000
2014-11,4 ROOM,375000
2014-11,4 ROOM,378000
2014-11,4 ROOM,378000
2014-11,5 ROOM,378000
2014-11,4 ROOM,382000
2014-11,4 ROOM,385000
2014-11,4 ROOM,388000
2014-11,4 ROOM,388000
2014-11,4 ROOM,388000
2014-11,4 ROOM,398000
2014-11,4 ROOM,400000
2014-11,5 ROOM,410000
2014-11,4 ROOM,418000
2014-11,5 ROOM,422000
2014-11,5 ROOM,435000
2014-11,5 ROOM,435000
2014-11,4 ROOM,440000
2014-11,5 ROOM,450000
2014-11,5 ROOM,468888
2014-11,5 ROOM,510000
2014-11,EXECUTIVE,552500
2014-11,EXECUTIVE,570000
2014-11,EXECUTIVE,575000
2014-11,EXECUTIVE,578888.88
2014-11,EXECUTIVE,582000
2014-11,EXECUTIVE,585000
2014-11,3 ROOM,278000
2014-11,3 ROOM,280000
2014-11,3 ROOM,290000
2014-11,3 ROOM,290000
2014-11,3 ROOM,300000
2014-11,3 ROOM,305000
2014-11,3 ROOM,307000
2014-11,3 ROOM,312000
2014-11,3 ROOM,315000
2014-11,3 ROOM,318000
2014-11,3 ROOM,319000
2014-11,3 ROOM,320000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,338888
2014-11,3 ROOM,340000
2014-11,3 ROOM,340000
2014-11,3 ROOM,348888
2014-11,3 ROOM,350000
2014-11,3 ROOM,365000
2014-11,3 ROOM,370000
2014-11,3 ROOM,385000
2014-11,3 ROOM,395000
2014-11,4 ROOM,403000
2014-11,4 ROOM,455000
2014-11,4 ROOM,490000
2014-11,4 ROOM,535000
2014-11,4 ROOM,590000
2014-11,4 ROOM,650000
2014-11,2 ROOM,233800
2014-11,3 ROOM,263000
2014-11,3 ROOM,266000
2014-11,3 ROOM,266500
2014-11,3 ROOM,268000
2014-11,3 ROOM,270000
2014-11,3 ROOM,270000
2014-11,3 ROOM,275000
2014-11,3 ROOM,275000
2014-11,3 ROOM,278000
2014-11,3 ROOM,286000
2014-11,3 ROOM,295000
2014-11,3 ROOM,300000
2014-11,3 ROOM,305000
2014-11,3 ROOM,305000
2014-11,3 ROOM,325000
2014-11,3 ROOM,325000
2014-11,3 ROOM,330000
2014-11,3 ROOM,332000
2014-11,3 ROOM,345000
2014-11,3 ROOM,350000
2014-11,4 ROOM,360000
2014-11,4 ROOM,367000
2014-11,3 ROOM,370000
2014-11,3 ROOM,375000
2014-11,3 ROOM,388000
2014-11,4 ROOM,390000
2014-11,3 ROOM,393000
2014-11,3 ROOM,400000
2014-11,3 ROOM,400000
2014-11,4 ROOM,418000
2014-11,4 ROOM,425000
2014-11,4 ROOM,425000
2014-11,3 ROOM,440000
2014-11,4 ROOM,451000
2014-11,4 ROOM,460000
2014-11,3 ROOM,462500
2014-11,4 ROOM,517000
2014-11,4 ROOM,548888
2014-11,5 ROOM,550000
2014-11,4 ROOM,580000
2014-11,4 ROOM,620000
2014-11,EXECUTIVE,665000
2014-11,5 ROOM,680000
2014-11,4 ROOM,710000
2014-11,5 ROOM,780000
2014-11,5 ROOM,798000
2014-11,5 ROOM,860000
2014-11,3 ROOM,260000
2014-11,3 ROOM,270000
2014-11,3 ROOM,273000
2014-11,3 ROOM,285000
2014-11,3 ROOM,285000
2014-11,3 ROOM,300000
2014-11,3 ROOM,300000
2014-11,3 ROOM,305000
2014-11,3 ROOM,310000
2014-11,3 ROOM,310000
2014-11,3 ROOM,315000
2014-11,3 ROOM,315000
2014-11,3 ROOM,320000
2014-11,3 ROOM,323000
2014-11,3 ROOM,332000
2014-11,3 ROOM,335000
2014-11,3 ROOM,338000
2014-11,4 ROOM,360000
2014-11,4 ROOM,370000
2014-11,4 ROOM,380000
2014-11,4 ROOM,380000
2014-11,4 ROOM,382888
2014-11,4 ROOM,385000
2014-11,4 ROOM,385000
2014-11,4 ROOM,386000
2014-11,4 ROOM,388000
2014-11,4 ROOM,390000
2014-11,4 ROOM,390000
2014-11,4 ROOM,395000
2014-11,4 ROOM,395000
2014-11,4 ROOM,400000
2014-11,4 ROOM,400000
2014-11,4 ROOM,410000
2014-11,4 ROOM,410000
2014-11,4 ROOM,412000
2014-11,4 ROOM,418000
2014-11,4 ROOM,420000
2014-11,4 ROOM,420000
2014-11,4 ROOM,421000
2014-11,4 ROOM,425000
2014-11,4 ROOM,430000
2014-11,4 ROOM,432000
2014-11,4 ROOM,450000
2014-11,4 ROOM,460000
2014-11,4 ROOM,466000
2014-11,4 ROOM,473800
2014-11,5 ROOM,488000
2014-11,5 ROOM,489000
2014-11,5 ROOM,520000
2014-11,5 ROOM,520000
2014-11,5 ROOM,525000
2014-11,5 ROOM,525000
2014-11,5 ROOM,526000
2014-11,EXECUTIVE,554688
2014-11,5 ROOM,555000
2014-11,EXECUTIVE,575000
2014-11,EXECUTIVE,582000
2014-11,5 ROOM,590000
2014-11,EXECUTIVE,670000
2014-11,EXECUTIVE,705000
2014-11,EXECUTIVE,738000
2014-11,EXECUTIVE,752000
2014-11,EXECUTIVE,780000
2014-11,3 ROOM,260000
2014-11,3 ROOM,270000
2014-11,3 ROOM,288000
2014-11,3 ROOM,305000
2014-11,3 ROOM,306000
2014-11,3 ROOM,307000
2014-11,3 ROOM,310000
2014-11,3 ROOM,315000
2014-11,3 ROOM,320000
2014-11,3 ROOM,320000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,330000
2014-11,3 ROOM,340000
2014-11,3 ROOM,356000
2014-11,4 ROOM,358000
2014-11,5 ROOM,390000
2014-11,4 ROOM,415000
2014-11,4 ROOM,420000
2014-11,4 ROOM,425000
2014-11,4 ROOM,429888
2014-11,4 ROOM,430000
2014-11,4 ROOM,435000
2014-11,5 ROOM,450000
2014-11,5 ROOM,458000
2014-11,4 ROOM,460000
2014-11,4 ROOM,492500
2014-11,4 ROOM,498000
2014-11,4 ROOM,503000
2014-11,5 ROOM,505000
2014-11,5 ROOM,520000
2014-11,4 ROOM,540000
2014-11,5 ROOM,550000
2014-11,5 ROOM,555000
2014-11,3 ROOM,252000
2014-11,3 ROOM,260000
2014-11,3 ROOM,275000
2014-11,3 ROOM,280000
2014-11,3 ROOM,282000
2014-11,3 ROOM,285000
2014-11,3 ROOM,285000
2014-11,3 ROOM,285000
2014-11,3 ROOM,290000
2014-11,3 ROOM,301000
2014-11,3 ROOM,305000
2014-11,3 ROOM,305000
2014-11,3 ROOM,308000
2014-11,3 ROOM,308000
2014-11,3 ROOM,310000
2014-11,3 ROOM,333000
2014-11,3 ROOM,336000
2014-11,4 ROOM,340000
2014-11,4 ROOM,340000
2014-11,3 ROOM,345000
2014-11,4 ROOM,346000
2014-11,4 ROOM,348000
2014-11,4 ROOM,350000
2014-11,4 ROOM,358000
2014-11,4 ROOM,360000
2014-11,5 ROOM,360000
2014-11,4 ROOM,365000
2014-11,4 ROOM,365000
2014-11,4 ROOM,365000
2014-11,4 ROOM,366000
2014-11,4 ROOM,370000
2014-11,4 ROOM,375000
2014-11,4 ROOM,378000
2014-11,4 ROOM,380000
2014-11,4 ROOM,390000
2014-11,4 ROOM,393000
2014-11,4 ROOM,395000
2014-11,5 ROOM,395000
2014-11,4 ROOM,403888
2014-11,4 ROOM,408000
2014-11,4 ROOM,408000
2014-11,5 ROOM,410000
2014-11,4 ROOM,415000
2014-11,4 ROOM,415000
2014-11,5 ROOM,418000
2014-11,5 ROOM,420000
2014-11,4 ROOM,421000
2014-11,4 ROOM,425000
2014-11,4 ROOM,425000
2014-11,5 ROOM,425000
2014-11,4 ROOM,435000
2014-11,4 ROOM,435000
2014-11,5 ROOM,437000
2014-11,4 ROOM,440000
2014-11,5 ROOM,440000
2014-11,5 ROOM,445000
2014-11,5 ROOM,445000
2014-11,5 ROOM,448000
2014-11,4 ROOM,450000
2014-11,5 ROOM,450000
2014-11,5 ROOM,450000
2014-11,5 ROOM,453000
2014-11,5 ROOM,455000
2014-11,5 ROOM,456800
2014-11,5 ROOM,460000
2014-11,5 ROOM,460000
2014-11,5 ROOM,460000
2014-11,5 ROOM,465000
2014-11,5 ROOM,470000
2014-11,5 ROOM,475000
2014-11,5 ROOM,475000
2014-11,5 ROOM,478000
2014-11,5 ROOM,480000
2014-11,4 ROOM,485000
2014-11,5 ROOM,492000
2014-11,EXECUTIVE,515000
2014-11,5 ROOM,520000
2014-11,EXECUTIVE,530000
2014-11,EXECUTIVE,533000
2014-11,5 ROOM,542000
2014-11,EXECUTIVE,545000
2014-11,EXECUTIVE,545000
2014-11,5 ROOM,555000
2014-11,EXECUTIVE,560000
2014-11,5 ROOM,565000
2014-11,EXECUTIVE,565000
2014-11,EXECUTIVE,600000
2014-11,EXECUTIVE,618000
2014-11,EXECUTIVE,625000
2014-11,EXECUTIVE,631000
2014-11,EXECUTIVE,680000
2014-11,EXECUTIVE,690000
2014-11,3 ROOM,265000
2014-11,2 ROOM,270000
2014-11,3 ROOM,285000
2014-11,3 ROOM,305000
2014-11,3 ROOM,308000
2014-11,3 ROOM,310000
2014-11,3 ROOM,310000
2014-11,3 ROOM,312000
2014-11,3 ROOM,318000
2014-11,3 ROOM,320000
2014-11,3 ROOM,320000
2014-11,3 ROOM,320500
2014-11,3 ROOM,325000
2014-11,3 ROOM,330000
2014-11,3 ROOM,350000
2014-11,3 ROOM,362000
2014-11,4 ROOM,365000
2014-11,3 ROOM,373000
2014-11,3 ROOM,375000
2014-11,3 ROOM,385000
2014-11,4 ROOM,385000
2014-11,3 ROOM,390000
2014-11,3 ROOM,393000
2014-11,3 ROOM,395000
2014-11,4 ROOM,440000
2014-11,4 ROOM,443000
2014-11,3 ROOM,448000
2014-11,4 ROOM,450000
2014-11,4 ROOM,470000
2014-11,4 ROOM,495000
2014-11,4 ROOM,539000
2014-11,4 ROOM,558750
2014-11,4 ROOM,570000
2014-11,4 ROOM,573000
2014-11,4 ROOM,620000
2014-11,4 ROOM,638000
2014-11,4 ROOM,645000
2014-11,4 ROOM,660000
2014-11,5 ROOM,680000
2014-11,5 ROOM,700000
2014-11,5 ROOM,700000
2014-11,5 ROOM,710000
2014-11,5 ROOM,818888
2014-11,3 ROOM,368000
2014-11,3 ROOM,395000
2014-11,3 ROOM,420000
2014-11,3 ROOM,420000
2014-11,3 ROOM,430000
2014-11,3 ROOM,455000
2014-11,4 ROOM,560000
2014-11,5 ROOM,720000
2014-11,5 ROOM,725000
2014-11,5 ROOM,725000
2014-11,5 ROOM,830000
2014-11,3 ROOM,295000
2014-11,4 ROOM,366000
2014-11,4 ROOM,380000
2014-11,4 ROOM,390000
